Month	Day	Year	Title	Assetbar
03	30	2006	Great Outdoor Fight - Final Strip	uua6TwR9x
04	03	2006	The brave little Dutch boy / Lie Bot	uua4ZZzzm
04	05	2006	Philippe and the Couch	uua7BVcTq
04	07	2006	Philippe eats Chapstick	uua2xXLG3
04	11	2006	Philippe's creekbed bedside	uuad5219D
04	13	2006	Philippe in the Blackness	uuafFqwjJ
04	14	2006	Forgot to tuck in Philippe	uuac59fKW
04	17	2006	Philippe is missing!	uuabMMLp5
04	18	2006	Trashspotters catching up with Philippe	uuas7PsKX
04	20	2006	Zell and Cory, back-story	uua2F555N
04	21	2006	Philippe, King of the Dumps	uua61K4bw
04	24	2006	CHINA...NEEDS...COOOUUUCHES	uua4PQGL3
04	25	2006	Emeril and Beef abandon Téodor	uua4kmSHl
04	27	2006	Téodor and the Smut Door	uuadkF81H
04	28	2006	eBay Platinum Reserve	uua49B1PW
05	01	2006	Ray has Airwolf	uua8xfj3K
05	02	2006	The Airwolf GUI Shortcomings	uuagbcb2R
05	03	2006	Ray Kills Philippe	uua4CcNW2
05	05	2006	Philippe imagines God	uua61HB4c
05	08	2006	How couches actually think	uua5s7S2p
05	10	2006	Keith Moon's Head Alive	uua9HFRC2
05	12	2006	Keith Moon's Alive Head	uua8Q2ckJ
05	16	2006	Robert Smith's phone call to Téodor	uuabgFj3Q
05	17	2006	Achewood Award for Google	uua2TQfgC
05	18	2006	Beef and Molly Cell Phone Chat	uua8Sj4rM
05	19	2006	Roast Beef's Aluminum Underpants	uuacjdRDX
05	22	2006	The vestigial dong.	uua7pv2l1
05	23	2006	Scientific dong study	uua64lfv0
05	24	2006	Téodor is Sci-Fi Curious	uua79DgQN
05	25	2006	The Boys Are Back In Town	uua9kX2fN
05	30	2006	Trouble in the Pool House of Good and Evil	uua5TVvDX
05	31	2006	Page from Beef's Zine	uuacp0nzB
06	01	2006	Page 2 from Beef's Zine	uua22gT3s
06	02	2006	The Mega-nerds!	uuadFThz7
06	05	2006	Ray's SuperWoofer	uua5cQ5Vk
06	07	2006	Magic Underpants Finale	uuaftZZMW
06	08	2006	THE BADASS GAMES	uua2mSM1p
06	09	2006	Badass Games Day 1	uua9bCvzk
06	13	2006	Badass Games Event 2	uua5Lm03S
06	14	2006	Miami's Review	uua1fR3lN
06	16	2006	Badass Games, Car Quiz	uuaRwt2zc
06	19	2006	Magnus Intactus	uua94PqC5
06	21	2006	Cornelius wins the badass games	uuacVsb1l
06	23	2006	Cornelius's Old-School Gothic Bus	uua3M8Gmj
06	26	2006	Ray's neighbor problem / pissing into empties	uua4FljNl
06	28	2006	Ray's Drawing Therapy	uua6lFNs9
06	30	2006	Cornelius's Mensa Gig	uua78QSml
07	03	2006	Pimp Skitters	uua7r5TQx
07	05	2006	The Lyle / Todd con	uua11Qmsp
07	07	2006	Morally Challenging Hot Sauce	uua4FM8Ff
07	11	2006	Beef's depressing celebrity-obituary job	uua9mPPHn
07	12	2006	Roast Beef's workout tape	uua9TbFW7
07	13	2006	Leo Fontanette	uua7JSBS7
07	14	2006	Leo Fontanette and the Corn Field	uua9cVKsG
07	17	2006	Leo's Funeral Plans	uua2Sj0Rn
07	18	2006	The Mike Stonetower School	uua2PnJWX
07	19	2006	Todd is on the Fuck Plan	uuab4z4wL
07	21	2006	The camera is bad to Beef.	uua1NdWVK
07	25	2006	George Michael and the shrubbery	uua5zNDzt
07	26	2006	Ray at Whole Foods	uuadmnt6R
07	28	2006	Téodor's Camera Tests	uuacrmC3r
07	31	2006	Magical realism camera from Mexico	uua5G442d
08	02	2006	Dreamwheel And The Child	uuadNf5Gk
08	04	2006	Simon arrives in Achewood	uua7dN2GG
08	07	2006	Gladdington Castle	uuakdkFMs
08	09	2006	Simon calls Pat for coffee	uua10XhjD
08	11	2006	Pat's Armor Comes Off	uuadRF5MV
08	14	2006	Pat is Completely out of the closet	uuabZLFQX
08	16	2006	Takin' it in the can	uuacdld6s
08	17	2006	Achewood baby edition	uuaQSPjpx
08	18	2006	Ray and Téodor golf chat about gay Pat	uua9J8CXd
08	21	2006	The Brothers In The Syndicate	uua9nXcGN
08	23	2006	Beef and the Rally Cars	uua3p1MjL
08	24	2006	Excerpt from Beef's Zine no. 2	uuaxwszZm
08	25	2006	Please Fuck Ray Friday	uuacNJqjR
08	28	2006	Converted diesel car	uua8TzXtX
08	29	2006	Yo mama jokes	uua3PLfTc
08	31	2006	Roomba Cinema - Eraserhead	uua1sqCKN
09	01	2006	ROOMBA CINEMA - Pump Up The Volume	uuabn50fH
09	05	2006	Saddest Thing Tri-reduxtastic	uua6kM1Z5
09	06	2006	Ray's Magreaux Dog	uua2GgX4b
09	07	2006	It winds down for Ray	uua1BmSQk
09	08	2006	Sanryobuki RemoteMed Trio	uua7N0Mqx
09	11	2006	Auf Deutsch	uua7FTTnh
09	13	2006	Ray's Sex Life, with Pat	uua85W66r
09	14	2006	Philippe's Mystery Story	uua99jj4L
09	15	2006	Ray Understands Computers	uua7xFNRT
09	18	2006	palindromes	uuafSsS3H
09	19	2006	Little Nephew and the Vaseline	uua44psTC
09	21	2006	Bensington Butters' dark secret	uua8p09v4
09	22	2006	Scooby and Scrappy	uua7lSBTR
09	25	2006	Ray calls O'Malley, Private Eye	uua7jGffp
09	26	2006	Magical Realism cell phone	uua2B2Flj
09	28	2006	Bensington cheaps on the copter to Cabo	uua559jGh
09	29	2006	The helicopter sprouts legs	uua9TFFZM
10	02	2006	Helicopter Longlegs	uuabMV7Vs
10	03	2006	Characters, Warehouse	uua11BJbT
10	04	2006	Warehouse II	uuaXBW9L4
10	06	2006	Enter the Warehouse	uua56twx3
10	09	2006	Meeting Lonis F. Edison	uua28Q9Kq
10	11	2006	Lonis Edison's Ketchup Plans	uua4Tm5TZ
10	12	2006	CATCHING UP WITH BENSINGTON BUTTERS	uua8pqhrh
10	13	2006	TGI Judas Priest Friday	uuafJD5FC
10	16	2006	Roast Beef and the News	uua3zmkh3
10	17	2006	The Baying Hematite	uuagfmBKn
10	19	2006	Reprogramming Bensington	uua7w1jbV
10	20	2006	Philippe Friday Facts Fall 2006	uua1P43SK
10	23	2006	Bensington as shirtless Irish jump-dancer	uua8MHmtQ
10	24	2006	Lyle's hat trick	uua1dpPpZ
10	25	2006	Ray Walks Home From Mexico	uuaKfwPqQ
10	27	2006	Friday Facts - Nudity	uua3rwqXm
10	30	2006	Philippe invents the Dogcken	uua4dNmX7
10	31	2006	Look into Ray's eyes while he pees	uua3Zwn02
11	01	2006	Beef's Zine No. 3 - excerpt	uuafR40Q8
11	03	2006	Téodor's Romance Novel	uua4V8QW8
11	06	2006	Chinese People / Delicacies	uua3Khpt8
11	07	2006	Erotic Wine Tasting	uua8JqV1s
11	09	2006	Todd forgot to hibernate	uua4SJNB4
11	10	2006	Junk Plucker	uua4tq7fp
11	13	2006	When geniuses and trucking collide.	uuaxd1NPS
11	14	2006	Jack and Diane Party	uua2cpPHk
11	15	2006	Roast Beef's Odor	uuaclrTJj
11	17	2006	Emeril vs. Jesus	uuafdxgQ0
11	20	2006	Beef's Anti-Depression Lamp	uuac2KHVD
11	21	2006	Ray's Chinese Delicacy.	uuadVj545
11	22	2006	Ray Against Unnecessary Faxes	uua4jGWj9
11	27	2006	Nice Pete's Sketchbook	uuabQLClq
11	29	2006	Ray's Stupid Cell Phone Conversation	uua6tvW4B
11	30	2006	Molly's Tiffany Slut Gift	uua4LHdZv
12	01	2006	Lyle, Pornography, Rent	uuabBGzRP
12	04	2006	Meg White NAKED	uua7SFpdD
12	05	2006	Beef, Depression, Toast	uua5PhThb
12	06	2006	Vlad's SPICE gig	uua5Jmd8Q
12	08	2006	Friday Facts December 2006	uua2gJ6lK
12	11	2006	Mister Band	uuacpRKg8
12	13	2006	Ray signs Mister Band	uua5M6rq2
12	14	2006	Antonyne Cheops Smuckles	uuacWQjxk
12	15	2006	Antonyne Cheops, Man of Claims	uuahDX62n
12	18	2006	Story of Rustmouth and Silent Bird Wallace	uua5xWxWf
12	19	2006	Aloisius, Stone Bird	uua4KB8C5
12	21	2006	Rustmouth and Silent Bird	uuac4z2z2
12	22	2006	Pete has Music Hair	uua5qJtTz
12	26	2006	Mister Band Lyrics	uua4184p0
01	02	2007	Ray's Gay Romance Novel	uua6zDZZ5
01	03	2007	Lyle is demoted from Mister Band	uua4ZZq5H
01	04	2007	The Lyle-Téodor Swap	uua2THtsZ
01	05	2007	Ray wants weed from Téodor	uuab0Xmdt
01	08	2007	Making light of Nice Pete's musical sensibilities	uua3PFKzX
01	09	2007	Ray invents hip-hobbit.	uuabdMqKZ
01	11	2007	The Wizard Dined on Coelacanth.	uuaspPMNz
01	12	2007	Nice Pete's iKill	uua5JFkP3
01	15	2007	Nice Pete's call with Hajul the EE	uua1cJN3s
01	16	2007	Nice Pete gets stabbed in the head	uuahQNnb9
01	17	2007	Nice Pete's ass gets stabbed	uua5TnnJT
01	18	2007	Ray plays Whac-A-Mole at life	uua6l4zVz
01	22	2007	Ray as the New Jesus	uua7h3Mfw
01	23	2007	Zine 4 outtake	uua2xtN9t
01	25	2007	Quail Bible	uua73KZPl
01	26	2007	Molecular Gastronomy	uua5Lb79r
01	29	2007	Speed Bumps	uuabSp9Lm
01	30	2007	Sleep-chillin'	uua7BhQzX
01	31	2007	Ray Glocks a Cow	uua1DFfzt
02	02	2007	Too Depressed to Grocery Shop	uuacL4tM9
02	05	2007	Tostadas	uuadp9htW
02	06	2007	Polack Magazine	uuadD2SVv
02	08	2007	Todd back from heaven	uuadNSQPR
02	09	2007	Lyle's Vinegar Ablution	uua6sHdDN
02	12	2007	Cornelius's Special Bowl	uuabSKmkG
02	13	2007	Ray's New Google Logo	uua4PZZ8x
02	15	2007	Ray's Urine	uua36VJ9v
02	16	2007	Philippe Goes Deaf	uua6cqSNt
02	20	2007	Ass to Breast Man	uua2KvztM
02	21	2007	The Ass-Breast Test	uuafgNG0B
02	22	2007	Breast Man Perks	uua2jBpgs
02	23	2007	The WalletPen!	uua5gbV8N
02	26	2007	The Julie and Julia Strip	uua2dVPp4
02	27	2007	al-Qaeda Cook Book	uua8gLQSc
02	28	2007	Roast Beef Flowchart	uua6vmjRM
03	01	2007	Ray's Flowchart	uua55t2hT
03	02	2007	Lyle's Friday Flowchart	uua1q2CqJ
03	05	2007	Leon Sumbitches	uua3B55DL
03	07	2007	Jewish Supplies	uuacWVMzj
03	08	2007	Writing to Leon Sumbitches	uuacFn36f
03	09	2007	Reply from Leon	uuafXFzNP
03	12	2007	Hearing Back from Leon Sumbitches	uua7lGMWj
03	13	2007	Calling out Leon	uua7Ff5Lv
03	15	2007	Meeting Dr. Leon Adoso Sumbitches	uua2qs6lV
03	16	2007	Good bye, Leon Soom Beh Cheh	uua2K6Ndg
03	19	2007	Pat Reynolds Flowchart	uua3VlNwR
03	21	2007	Reinventing Gay Porn	uua3JV408
03	22	2007	Rampin' up the Gay Porn Biz	uuadqgV2l
03	23	2007	Weepy-Weep	uuadl3Vqk
03	26	2007	Oskar and Reiner's Schvitz Party	uuac3rt8n
03	27	2007	Can I Get Off To This?	uua3kgCd2
03	28	2007	The Gay Porn/Moonwalk Analogy	uua8gg0WQ
03	29	2007	Reinventing Gay Porn Take 2	uua6C7Zkp
03	30	2007	Gary Sinise Will Not Be In This Gay Porn	uua6vpPWk
04	02	2007	Getting Through to Simon Cowell	uuabgDddj
04	03	2007	Superimposing Rod Huggins	uuabsgN1B
04	04	2007	Directing Rod Huggins	uuab4QdZC
04	05	2007	Ray Breaks On Through To The Other Side	uua5HRpf0
04	06	2007	Unbathing Rod	uuaLmnZR1
04	10	2007	Pat's Chance Encounter With Rod Huggins	uua9C8k6N
04	11	2007	Bad porn.	uua9m1DdV
04	12	2007	Rod and Pat at the Diner	uua6Rg6Pd
04	13	2007	Friday Facts - Ray Came Over	uua5K1m75
04	16	2007	Ray Commissions a Romance Novel	uuabpq8D8
04	17	2007	Spanking the President for Cash	uuafXZRrS
04	18	2007	Todd's Flowchart	uua28Hb67
04	19	2007	Vlad Flowchardt	uuaDVvB5P
04	23	2007	Slow pitch softball	uuabDPM9h
04	24	2007	Beef's Baseball Conditions	uua22cwFw
04	25	2007	PLAAAAYYYY BAAAALLLLL	uua3MNN3p
04	26	2007	Ray's Excellent Bat	uuac74WLK
04	30	2007	The First Pitch	uua1wxhqH
05	01	2007	Nightlife's opening pitch	uuajJtwd0
05	02	2007	The Extent of Ray's Injuries	uua47qWdh
05	03	2007	Andretti's Assessment	uuaf1DGh4
05	04	2007	Friday Facts - Ray's Condition	uuafWWzXv
05	07	2007	Ray's Afternoon Therapy	uua12lVwn
05	09	2007	Ray has finished his retardancy	uuadjGbBj
05	10	2007	The Slow-pitch Softball of the Heart	uua3ClBzg
05	11	2007	Fuck You Friday - Pat Edition	uua8dkqmL
05	14	2007	Chris's Sick Day	uua5qbrPV
05	15	2007	Lawnimatronics	uua6C3Rmq
05	16	2007	Ugliest Yard Contest Day Two	uua2tPfRd
05	17	2007	Operation Horrible Front Yard	uua1wmlkT
05	21	2007	How Much of The Man is Beef	uua5vVh0m
05	22	2007	Proposal dry-fires	uua4ppfXP
05	23	2007	Love On Paper	uuaLQN6rd
05	25	2007	Popping in to the Dude and Catastrophe	uua2H1B5Z
05	29	2007	Ray Pens His Wedding Toast	uua5NRTWV
05	30	2007	Chevy Ford Wo's	uua12ghkv
05	31	2007	The Wise Points of the Crudgens, Considered	uua1hqrl7
06	01	2007	Spreading the Love	uua478bGg
06	04	2007	The Ring.	uua7jV36W
06	05	2007	The chick cares about the dude when the dude does not care about the dude	uuadSpkGS
06	06	2007	Agua	uuafpc1sC
06	07	2007	Nick Hornby said it first	uua76tPkH
06	08	2007	Yet Another Alternative Energy Source	uua14SLxm
06	11	2007	California Bridegroom	uuab5Z4nK
06	12	2007	MWY no. 5 excerpt	uua9FWb1H
06	13	2007	Marriage got to get paid, son.	uua4RCWKb
06	15	2007	Wedding Registry	uua7xB2rm
06	18	2007	Even Gouging Pat a Little	uua4t82bs
06	19	2007	Help, My Friend is a Church!	uua4TM0P0
06	21	2007	Don't Change, Man.	uua1rzZtV
06	22	2007	Friday Facts - Lyle's New Glasses	uuafwspQM
06	25	2007	Ray's Baseball Card	uua8shQK1
06	26	2007	The Etiquette of Death by Helicopter	uua74gRLB
06	28	2007	New Bidet	uuacTG4Zs
06	29	2007	Molly's Father	uua3srmv7
07	02	2007	Lyle's Baseball Card	uua4lsclK
07	03	2007	Performance/Pay Inequalities	uua9mLTBs
07	05	2007	Comic Sans	uua80lgw4
07	06	2007	Friday Facts / Fig You Friday edition	uuacLhGdS
07	09	2007	Can I has Cheezburger	uua9fPSpK
07	10	2007	This is one of the worst cat mistakes.	uuafX07bw
07	12	2007	The Ugly Thoughts	uua91pqtc
07	13	2007	Philippe's Baseball Card	uuag0CVRr
07	16	2007	No One is Less Important Ever than a Teenager	uuaRgh96r
07	17	2007	Lolcat Scratch Fever!	uua3gJVlq
07	18	2007	Ray's Lolcat Regrets	uua8km2HH
07	19	2007	The Childhood Drum	uua8X3SRP
07	20	2007	Friday Facts - Sports Edition	uua70gRkt
07	23	2007	Ray Bests Up on Beef.	uuadBrRxQ
07	25	2007	Whiskey Dick, Examined	uua26f4nN
07	26	2007	Lyle's Children's Book	uua8ZMw7T
07	30	2007	Saddest Thing IV	uua6T0qLp
07	31	2007	K-Y Jelly	uua6psTwM
08	02	2007	German Lessons	uua6GQ6Jl
08	03	2007	Well changed rural test from a lady	uua8wk0Gv
08	08	2007	Is Roast Beef a butthole?	uua9qwZbw
08	09	2007	Hyype Therapy with Chaka	uua9HSm5v
08	10	2007	Ray's Chaka Session con't	uuag130gw
08	13	2007	Philippe Times Monday Science Section	uua2qMrnt
08	14	2007	Téodor's interior monologue	uua17GhsS
08	16	2007	What Ray Thought About Today	uua3dmDFT
08	17	2007	Roast Beef's Initial Considerations	uuadXtclW
08	20	2007	FiestaMax	uuagKq1Jg
08	21	2007	Leaving Fiesta Max	uua1FS9tc
08	22	2007	Philippe's 5th Birthday Party	uuaCRn4KG
08	24	2007	The Butcher's Diagram	uua2xVNhW
08	27	2007	Lyle in Traffic Court	uua6GX25t
08	29	2007	Téodor's Flowchart	uua8DkBsR
08	30	2007	Nice Pete's Flowchart	uua6SDbzB
09	04	2007	Time is the only magic	uuadP29bn
09	05	2007	An Uncomfortable Problem We've All Experienced.	uua2v8zkR
09	07	2007	Ray's Drawing Problem	uua1z8RSN
09	10	2007	Mr. Bear's Junk Mail Folder	uua2F9QGf
09	12	2007	The Cornelius Thought and Decision Minder	uua28Qg3G
09	13	2007	Philippe's Inner Machinations	uua8ptHqL
09	17	2007	Ray's Merkin	uua95QRjt
09	18	2007	Bubble Gum	uuadTVlDT
09	20	2007	A Bra.	uua4rfh5r
09	21	2007	Fuck You Friday September Twenty-First	uuafVJ7xv
09	24	2007	Todd's Late Night Show	uua8nNVf5
09	25	2007	Todd's Skit Ideas	uua57k0Pt
09	26	2007	Todd's Contract	uuaGhHzq0
09	28	2007	Delicious Coke Shake	uua1VN6Cm
10	01	2007	Our Sixth Anniversary.	uua2vZbJk
10	02	2007	The Future	uua2dTnKw
10	04	2007	Managing Todd	uua8PGltM
10	05	2007	The Candle that Didn't Need Wind	uua4Z0XpR
10	08	2007	Leaving Las Vegas	uua6T02Wm
10	09	2007	Time to Get the Juicy Dirty Tell-All Started	uua15Jsbj
10	11	2007	Bill Gates Fan Fiction	uuaclBVzW
10	12	2007	Friday Acts	uua81zRBC
10	15	2007	The Todd Show, ep 1	uua2BJb9X
10	16	2007	The Todd Show, ep 1 pt 2	uua5nJl2Z
10	17	2007	Todd Show Finale	uua7Jw44J
10	19	2007	Wrap-up Call	uua3zvkrK
10	23	2007	Being Teodor Orezscu	uua1KntRs
10	24	2007	Cooling it with a rental	uuachgX5z
10	25	2007	The Rad Day	uua1FMFK0
10	26	2007	Facts Enough for the Weekend.	uua2p6SNj
10	29	2007	The Writer.	uuaccTXnM
10	30	2007	Shampoo	uua9f9sJP
11	01	2007	Halloween Candy	uua6PgQjv
11	02	2007	When Best Friends Talk	uua6d4PxB
11	05	2007	Ray's Japanese Toilet	uuaflzCHV
11	07	2007	Philippe Inquires About Homosexuality	uua3jdrGr
11	08	2007	Guinness Book	uuactp27M
11	12	2007	Searching for one's self on eBay	uua9vPW97
11	13	2007	He Meets Him.	uua5c1Gf7
11	14	2007	Guy Talk	uuad1ZHLw
11	16	2007	Friday Facts - Get Tough Edition.	uuafFXztz
11	19	2007	Ramses is a Master of Many Crafts	uua5cdDjx
11	20	2007	He Got it From Father.	uua170rxg
11	21	2007	The Last Hardy Boys Book.	uuab87X3j
11	26	2007	When a Lady Does a :(	uua6v7Z6f
11	27	2007	Ray Knows From Deuces.	uuacMMCMR
11	29	2007	Lyle's Dildo	uuabklrr6
11	30	2007	The Perky Pervert	uua88pz5C
12	03	2007	Nolan	uuacsKtX7
12	05	2007	The terrible fear revisited	uua8C8sVW
12	06	2007	Key Words	uua3x8v0l
12	07	2007	Philippe's king equipment	uua2zV7T9
12	10	2007	Why Did You Hit The Computer	uua4rjqpb
12	11	2007	Pay attention.	uua2J5Mkb
12	13	2007	Previously.	uua1NHCc6
12	14	2007	Friday Facts, with a light horse theme.	uua3kmJGx
12	17	2007	Courtesy. It's catching.	uua5Wc5Bz
12	19	2007	Evening Ink	uua6C4zXC
12	20	2007	The Needle and the Damage Done	uua4blrXT
12	21	2007	Presumed hard and left for absent.	uuadXQv1B
12	24	2007	Reissue - Little Nephew's Hip-Hop Pants	uua8Sgjjf
12	26	2007	Reissue - The Mountain and the Motorcycle	uua7CpZmF
12	27	2007	Reissue - Killing is Like Basketball	uua9kDHDq
12	28	2007	Reissue - Ray Gets Sort of Stoned	uuafZg01x
01	02	2008	Ray's Annual Book.	uua8G0KQg
01	03	2008	Stephen Hawking	uua16bgBz
01	04	2008	The Amazon Package	uuafLfT9c
01	07	2008	The Kid Computer	uua9bD4fL
01	09	2008	Rough miles and raw whiles	uua4G4KRB
01	11	2008	Another Man's Way	uuacRvkCZ
01	14	2008	Abraxas	uua9SX46n
01	16	2008	Million Story Building	uuadcpT63
01	18	2008	Microsoft Spatchcock Supper	uua8JxxSX
01	21	2008	There is a New Mayor	uuadd5CPb
01	23	2008	Politics.	uuafQRGwD
01	24	2008	Quebec	uua5kr5k2
01	25	2008	The Perfect Idea.	uua7wrVlV
01	28	2008	Ray hits his stride.	uua9TQKHM
01	30	2008	The Dude Keeps Declaring.	uua1HmfVV
01	31	2008	A Call from Sondra.	uua7WWBZC
02	04	2008	Ray Covers His Bases	uuad6pjlb
02	05	2008	Mopey Téodor	uuacsX4lc
02	07	2008	Roomba Cinema, Pulp Fiction Edition	uua4mGd8G
02	08	2008	Love Among the Chioggia	uua387PHR
02	11	2008	Choosing the Right Tea.	uuacHchcp
02	12	2008	Inside the Mind of Sondra Smuckles	uua7zmHGt
02	14	2008	Valentine's Day.	uua11wnKq
02	18	2008	The Achewood Generator	uuabJWX1t
02	19	2008	The Transatlantic Cable	uuag94Bw1
02	21	2008	The Kid Who Ended The Mafia.	uuac0K0Gp
02	22	2008	Harper's 27 Women.	uuafrzxdF
02	28	2008	Touch of Grey.	uua3Dc5V2
02	29	2008	Making the Rent	uua8J5Rxb
03	03	2008	Nice Pete begins A Marvelous Romance	uua1BcKVR
03	04	2008	Philippe's Text Adventure	uuawVL45f
03	06	2008	Dungeons and Dragons Explained	uua1pcv3h
03	07	2008	An Afternoon With Molly Sanders	uua8cpNCp
03	10	2008	Knuckleheads Magic Adventure	uua7X8sFG
03	11	2008	Ray's Penance.	uua8GHKcF
03	13	2008	Showbiz Weighs In On The Wedding	uuafrSLGQ
03	14	2008	First Dance	uuaGQK58M
03	17	2008	One for the Brits.	uuabvs2St
03	18	2008	The Joys of Formula One	uua6CWN3H
03	20	2008	Philippe at Laszlo's	uua2FFxP9
03	21	2008	To their dismay, this happens.	uua4wmTGZ
03	24	2008	Roast Beef and the Prostitute	uua2tdxRP
03	26	2008	Breast Implants.	uua2ChFMb
03	27	2008	Hangin' Out Readin'	uuadm2gnK
03	28	2008	1950s Ethical Technology	uuab9JSHM
04	01	2008	Cornelius's New Computer	uuabnsCkg
04	02	2008	The New Laptop Arrives.	uua4FgXGZ
04	03	2008	Booting the Shrovis.	uua4Qkx8j
04	04	2008	Problems With the Shrovis.	uua86zkqq
04	08	2008	Chatting With Mr. Teal	uuag0NPmk
04	09	2008	The Return of Mr. Teal	uuabJR5GD
04	10	2008	Burying Keith the Publican	uuafDmzt4
04	11	2008	Cornelius in the Cooler	uua58lW0K
04	15	2008	Getting Boffined	uuabXFp8N
04	16	2008	The Boffin.	uua40fSfD
04	17	2008	Fetching Cornelius	uua2ZZQDB
04	18	2008	Fetching Cornelius II	uuacHcG7N
04	22	2008	The Mad Dash of The Boffin	uuacVwDFt
04	23	2008	Roomba Cinema - A Clockwork Orange	uua7w6xhv
04	24	2008	Beef's Stationery Issues	uuad74s6J
04	25	2008	The Kazekzakis Card Company.	uuadxT4qj
04	29	2008	Stationery - Rapid Growth Phase.	uua75wB83
04	30	2008	Universal Card for Dudes.	uuag6CCRh
05	01	2008	Shake That Money Maker	uuab296nJ
05	02	2008	Dan in the Morning	uua3FXjBS
05	06	2008	Waylaid in Texas	uua6txNKZ
05	07	2008	An Appreciated Man	uua2DFGPz
05	08	2008	The Man From C.H.I.V.A.S.	uua2lkr9f
05	09	2008	Wealth Intervention	uua3g34MS
05	13	2008	Finland.	uuadgbz9h
05	14	2008	Pizza Parlor Fantasy	uuaqPSCb9
05	15	2008	Ray's New Biographer	uuaKXfsMV
05	16	2008	Plied with fine music	uua6qJwmf
05	20	2008	Nice Pete, Amanuensis.	uua12dHnJ
05	22	2008	The Resignation of the Amanuensis.	uuadsHTwp
05	23	2008	Wedding Invitation.	uuacXPcs2
05	27	2008	Beef's Bachelor Party - Planning Stages	uuabGdd8n
05	29	2008	Martha Stewart Weddings	uua5jbGrp
05	30	2008	A Look Inside...Roast Beef Weddings	uua81stjg
06	03	2008	Wedding Menu	uua7DXsf8
06	04	2008	Wedding Vows	uua70jlfs
06	05	2008	The Pre-Nup	uua6rz5td
06	10	2008	The R.S.V.P.	uua1tdZhQ
06	11	2008	Picking Up Showbiz at the "Airport"	uua6tqRQm
06	12	2008	See That You Do.	uuacnbxlL
06	13	2008	T-minus Three Weeks.	uuafBXL8H
06	17	2008	The Serious Men of Bread Convene.	uua1r9W1M
06	18	2008	Forever Hold Your Peace.	uuadqPxpN
06	19	2008	O Brother, Where Art Thou?	uua4bllRT
06	20	2008	Bachelor Pre-Party.	uuad60lw1
06	24	2008	Wedding Menu Redux.	uuajHGWWR
06	25	2008	In the Home Stretch.	uua241HJB
06	26	2008	Home Stretch - The Board Game	uua7vvLZk
06	30	2008	Bachelor Party	uuachgSRp
07	01	2008	Guests Trickle In.	uuag0DFX1
07	02	2008	Closing in on Love.	uua9KNgxh
07	03	2008	Penultimate Wedding Montage	uuacfclRQ
07	07	2008	Flop Sweat.	uua8c9kcq
07	08	2008	A Winter Son.	uua3Tsxkt
07	10	2008	The Guests Gather.	uuag8W4c1
07	11	2008	On Rails.	uua58kWfr
07	15	2008	The Math.	uua4ZGXxz
07	17	2008	Reception Scene One.	uua4WX8b1
07	18	2008	Reception Scene Two.	uuaxx9sNX
07	22	2008	Exeunt Ramses.	uua7S7dSb
07	24	2008	Blunderbuss Comix No. 1	uuabsCWL4
07	25	2008	Blunderbuss Comix No. 2	uua2Gs7Bc
07	29	2008	Caboose.	uuablp5mF
07	31	2008	Knuckleheads to the Minute	uua3JCzfD
08	01	2008	Self-Confidence.	uua88ghBW
08	05	2008	Conspirogami.	uua9tCLS4
08	06	2008	Progeny Dialectic.	uua8L11Ws
08	08	2008	Crosswalk Karma.	uua4gm7Cf
08	11	2008	Good Country Decorum.	uua7Cg48T
08	15	2008	The Lyle Creation Myth	uuabzRGgv
08	19	2008	Educating Philippe.	uua359tzW
08	20	2008	Philippe's Birthday.	uuad9NltV
08	22	2008	In The End, We Are All T.A.F.	uua7f4DNv
08	25	2008	Rod Huggins Morning Flowchart.	uua1600l8
08	26	2008	Senior Portrait.	uua30jWqk
08	27	2008	LovePhoenix	uuag5fFtr
08	28	2008	Tina's MBA.	uua1PDFMR
09	02	2008	Belly Button.	uua6XRQxZ
09	03	2008	This Is Not A Strip!	uua9D7QT6
09	05	2008	Patching Up a Friend.	uuabtTsNL
09	09	2008	Medical Discretion.	uua10rq47
09	10	2008	From the Pages of Gentleman's Quarterly	uuadq80L2
09	11	2008	Circumstances of the Heart.	uuaxGXC1r
09	12	2008	It's a Fuck You Friday!	uua7dNZbK
09	16	2008	The Extrication Plot	uua1bnCXv
09	19	2008	En Route to the Radisson.	uua5jhv2L
09	23	2008	Meeting Prince Kharmoud Halat	uua1QzSGq
09	25	2008	Summit of the Kinky Minds.	uua5hxVgl
09	27	2008	Enter the Commodore.	uua3t5Hsz
10	01	2008	Exit the Commodore.	uua3phVHZ
10	06	2008	Philippe's Halloween Costume	uua3TShqW
10	08	2008	That tired old election year Canada claim.	uua40K9dh
10	13	2008	The Last Time You Make Love	uuadRsH3N
10	15	2008	At Larry Borgioni's The Cheetah Room.	uua2x0DQ6
10	17	2008	Cannonball	uua26wNMz
10	20	2008	Escape velocity.	uua86ZDl6
10	23	2008	Sussin' Connie	uua8DzDXn
10	27	2008	Morning at the Parallel Corral	uuacVDzQp
10	29	2008	In Point of Fact.	uua4QWDqQ
11	01	2008	Tattoo discussion.	uua2rdrJ9
11	11	2008	Catching Up.	uua7pVH91
11	15	2008	A Little More Catching Up.	uua86HFkm
11	17	2008	A Proposed Dinner Party.	uua25p9Jn
11	20	2008	Ray's Dinner Party	uuafg2nl5
